조사모집단 수,조사모집단 수 (명),52322318,33012314,1114459,900845,1860951,1765528,2408873,2407979,3498864,3325970,4116132,4222879,3849765,3540069,19310004,1280335,1128625,2449895,2413741,2503507,2079523,2221997,1546328,1536106,972128,811170,366649,월
--- 1월 데이터 시작 (25행) ---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정보,vod,50226.61,44801.27,1191.49,822.72,1586.84,2212.84,3168.45,2209.38,3256.25,3746.03,8635.72,6770.75,4900.98,6299.81,5425.34,148.24,105.4,1050.88,423.8,1277.13,262.56,568.57,365.08,439.0,55.6,695.3,33.77,4월
--- 5월 데이터 시작 (25행) ---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
총합계,Total,1675900.59,1566044.86,36906.54,21852.65,87262.0,86523.19,135510.11,108638.31,147177.81,149746.94,218238.35,254159.33,173494.68,146534.93,109855.73,6343.92,3212.11,12447.16,10982.32,13168.63,10716.07,15765.35,5515.8,16739.28,3925.63,8284.48,2754.98,5월
교육,Total,225.34,200.3,51.04,0.0,0.0,0.0,0.0,0.0,29.42,29.04,0.0,71.2,11.93,7.67,25.04,0.0,0.0,0.0,0.0,0.0,0.0,3.45,21.59,0.0,0.0,0.0,0.0,5월
교육,live,58.79,58.79,51.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5월
교육,vod,166.55,141.51,0.0,0.0,0.0,0.0,0.0,0.0,29.42,29.04,0.0,71.2,4.18,7.67,25.04,0.0,0.0,0.0,0.0,0.0,0.0,3.45,21.59,0.0,0.0,0.0,0.0,5월
기타,Total,1899.39,1820.78,104.78,53.57,1.35,258.24,174.09,69.06,122.57,56.17,342.3,478.01,59.3,101.35,78.6,0.0,37.83,1.5,0.0,0.0,0.0,0.0,0.71,0.42,20.29,0.0,17.85,5월
기타,live,153.87,153.44,53.59,0.0,0.56,0.0,3.47,10.54,6.09,6.22,12.05,1.63,59.3,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,5월
기타,vod,1745.52,1667.34,51.19,53.57,0.79,258.24,170.62,58.52,116.48,49.95,330.25,476.38,0.0,101.35,78.18,0.0,37.83,1.5,0.0,0.0,0.0,0.0,0.71,0.0,20.29,0.0,17.85,5월
드라마&영화,Total,317548.91,304293.31,8871.58,6283.26,19126.66,24746.06,26438.58,34412.28,26954.78,50720.13,23502.37,61042.78,9698.14,12496.68,13255.6,639.54,460.13,783.64,2429.92,2268.81,1148.54,1511.84,638.45,2493.86,389.23,228.46,263.17,5월
드라마&영화,live,49899.37,48074.35,1140.74,816.36,1709.16,3985.25,3125.84,5783.47,3828.61,8688.14,3475.93,9195.83,2833.62,3491.42,1825.02,50.25,57.35,109.79,277.27,367.44,99.95,199.71,117.75,310.46,83.97,94.86,56.21,5월
드라마&영화,vod,267649.54,256218.96,7730.85,5466.9,17417.5,20760.82,23312.74,28628.81,23126.17,42031.99,20026.44,51846.95,6864.53,9005.27,11430.58,589.28,402.78,673.85,2152.65,1901.36,1048.6,1312.13,520.7,2183.4,305.26,133.6,206.96,5월
보도,Total,528354.31,506731.88,3510.69,1909.44,17730.5,6022.82,34951.92,12415.65,49557.75,24537.3,113852.4,77993.41,95120.95,69129.06,21622.43,225.69,853.77,586.77,251.24,2060.15,566.14,5720.86,973.91,3740.19,1403.21,3905.31,1335.2,5월
보도,live,166744.27,155708.02,585.09,735.14,4989.86,954.63,10259.12,4520.91,14741.27,8281.92,38873.73,24684.12,32053.95,15028.29,11036.25,147.53,459.68,158.79,173.07,793.9,215.68,3263.72,308.5,1923.12,658.74,2231.14,702.38,5월
보도,vod,361610.04,351023.85,2925.6,1174.29,12740.64,5068.19,24692.8,7894.74,34816.48,16255.38,74978.67,53309.29,63067.0,54100.77,10586.18,78.15,394.09,427.99,78.17,1266.25,350.46,2457.14,665.41,1817.07,744.47,1674.16,632.82,5월
스포츠,Total,108431.36,90480.04,2296.78,410.82,12794.93,3155.85,13359.05,2451.72,17925.27,2533.28,18146.61,3538.52,10220.42,3646.8,17951.32,3182.2,83.6,5756.38,831.18,1789.18,2266.99,1351.98,152.64,1834.78,257.01,180.6,264.79,5월
스포츠,live,46140.55,39585.62,455.04,105.56,5127.5,808.21,4981.0,732.46,9837.16,644.87,9466.44,1145.7,4635.48,1646.21,6554.93,569.86,1.89,672.12,643.3,677.45,1814.52,838.3,65.89,1072.6,72.36,101.86,24.78,5월
스포츠,vod,62290.8,50894.42,1841.74,305.26,7667.43,2347.64,8378.05,1719.26,8088.11,1888.4,8680.17,2392.82,5584.94,2000.59,11396.38,2612.33,81.7,5084.26,187.88,1111.72,452.47,513.68,86.75,762.18,184.65,78.74,240.01,5월
어린이(유아),Total,12558.2,11651.05,983.73,275.05,631.27,678.35,1137.0,934.62,570.78,1114.74,1189.42,1882.63,1199.34,1054.12,907.14,2.23,4.63,106.82,20.51,224.86,139.33,57.01,10.99,270.59,8.54,57.8,3.82,5월
어린이(유아),live,571.39,512.61,54.57,17.0,22.64,58.79,48.19,30.5,25.16,26.15,91.27,11.8,48.72,77.82,58.78,0.0,0.0,0.0,5.61,12.21,0.0,0.0,0.0,0.0,0.0,40.96,0.0,5월
어린이(유아),vod,11986.81,11138.44,929.16,258.05,608.62,619.56,1088.81,904.12,545.63,1088.59,1098.16,1870.83,1150.62,976.3,848.36,2.23,4.63,106.82,14.9,212.65,139.33,57.01,10.99,270.59,8.54,16.85,3.82,5월
오락,Total,640862.99,593453.7,20377.25,12283.18,35122.54,47993.47,55174.39,55157.41,48040.85,64919.85,50370.03,101108.27,50500.06,52406.41,47409.29,2014.48,1604.04,4596.42,4590.11,6362.76,5213.6,6245.01,3355.9,7791.59,1590.26,3274.77,770.35,5월
오락,live,93400.99,86027.21,2393.1,1500.16,3995.12,5425.34,6479.85,8808.81,7325.11,10159.34,6350.12,16844.14,8939.64,7806.48,7373.78,191.06,160.33,592.18,1081.41,1491.02,927.95,656.09,671.47,764.57,127.17,660.88,49.65,5월
오락,vod,547462.0,507426.49,17984.15,10783.02,31127.42,42568.13,48694.54,46348.6,40715.74,54760.51,44019.91,84264.13,41560.42,44599.93,40035.51,1823.43,1443.71,4004.25,3508.7,4871.74,4285.65,5588.93,2684.42,7027.02,1463.09,2613.89,720.7,5월
정보,Total,66020.11,57413.8,710.69,637.34,1854.76,3668.4,4275.09,3197.58,3976.38,5836.43,10835.23,8044.53,6684.53,7692.84,8606.32,279.78,168.1,615.63,2859.35,462.88,1381.46,875.21,361.62,607.85,257.08,637.54,99.82,5월
정보,live,10685.72,9897.88,45.36,29.24,321.03,399.67,740.79,437.64,795.36,739.08,1914.1,1203.72,2084.05,1187.84,787.83,53.48,20.59,88.19,50.26,52.28,126.05,73.01,58.8,74.16,15.3,157.21,18.52,5월
정보,vod,55334.39,47515.91,665.33,608.1,1533.73,3268.73,3534.3,2759.94,3181.03,5097.35,8921.12,6840.81,4600.47,6505.0,7818.48,226.31,147.51,527.44,2809.09,410.6,1255.41,802.2,302.82,533.69,241.78,480.33,81.3,5월
--- 6월 데이터 시작 (25행) ---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
총합계,Total,1568687.0,1449596.0,29637.0,20645.0,66563.0,73791.0,122883.0,90764.0,148450.0,153212.0,204733.0,225422.0,162594.0,150901.0,119091.0,6698.0,1995.0,15044.0,12792.0,13138.0,9999.0,13029.0,14502.0,17039.0,3690.0,8064.0,3102.0,6월
교육,Total,278.01,216.99,0.0,0.0,0.0,2.95,9.88,0.0,32.8,0.0,0.0,0.56,160.24,10.55,61.02,0.0,0.0,0.0,0.75,0.0,60.26,0.0,0.0,0.0,0.0,0.0,0.0,6월
교육,live,2.87,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6월
교육,vod,275.14,214.12,0.0,0.0,0.0,2.95,9.88,0.0,32.8,0.0,0.0,0.56,160.24,7.68,61.02,0.0,0.0,0.0,0.75,0.0,60.26,0.0,0.0,0.0,0.0,0.0,0.0,6월
기타,Total,2785.18,2754.8,56.01,1557.16,27.89,51.43,150.61,18.28,79.27,78.44,76.64,467.34,34.55,157.18,30.38,0.0,0.0,0.32,0.0,0.0,6.29,0.0,0.0,23.78,0.0,0.0,0.0,6월
기타,live,296.84,294.82,0.0,0.0,0.0,14.02,14.46,7.09,73.5,77.41,37.73,31.26,20.01,19.35,2.02,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,6월
기타,vod,2488.34,2459.98,56.01,1557.16,27.89,37.41,136.15,11.19,5.77,1.03,38.92,436.08,14.54,137.83,28.37,0.0,0.0,0.0,0.0,0.0,6.29,0.0,0.0,22.08,0.0,0.0,0.0,6월
드라마&영화,Total,206490.41,184626.49,3007.78,2509.86,8521.37,11611.88,10405.48,13665.79,20688.2,37288.34,15361.85,45265.4,8133.83,8166.71,21863.93,538.28,39.62,1724.07,4799.29,817.13,1009.21,1456.06,6237.0,3946.96,614.77,599.58,81.97,6월
드라마&영화,live,36447.37,31437.5,162.99,232.69,673.78,1532.06,1410.17,2280.58,3312.79,5860.17,1994.36,7969.5,2843.2,3165.21,5009.87,108.8,0.0,112.12,1416.51,239.75,143.87,180.94,2060.03,536.55,191.36,1.85,18.08,6월
드라마&영화,vod,170043.04,153188.99,2844.79,2277.17,7847.59,10079.82,8995.31,11385.21,17375.41,31428.17,13367.49,37295.9,5290.63,5001.5,16854.06,429.48,39.62,1611.95,3382.78,577.38,865.33,1275.12,4176.97,3410.41,423.41,597.73,63.89,6월
보도,Total,581493.32,553275.16,2803.78,1845.8,13425.46,6323.52,40418.54,12642.86,59064.02,34036.83,113373.57,90324.57,99383.02,79633.19,28218.16,565.12,1051.34,601.15,699.0,3115.66,648.37,6345.32,2873.82,5607.51,1033.38,4070.87,1606.64,6월
보도,live,193741.56,179546.25,917.23,679.65,4033.01,1078.53,11599.22,4916.43,19776.79,12055.58,39565.0,29933.39,33579.42,21411.99,14195.31,306.84,657.72,403.46,142.94,1813.13,384.97,3257.95,1247.45,2375.43,603.21,2374.41,627.8,6월
보도,vod,387751.76,373728.91,1886.55,1166.15,9392.45,5245.0,28819.31,7726.43,39287.23,21981.25,73808.57,60391.18,65803.6,58221.2,14022.85,258.29,393.62,197.68,556.07,1302.53,263.39,3087.37,1626.37,3232.08,430.16,1696.46,978.83,6월
스포츠,Total,97356.85,79875.7,1499.22,254.95,9872.2,1695.25,13127.5,2496.78,15169.81,2815.39,15990.31,3279.35,10387.15,3287.8,17481.14,4615.52,20.3,5071.77,621.86,2463.6,1744.77,1141.12,257.6,973.04,326.3,139.51,105.73,6월
스포츠,live,42623.46,36298.99,387.79,123.74,3697.36,662.32,6141.94,839.12,8304.91,946.85,7973.02,954.67,5121.76,1145.51,6324.47,1217.93,4.93,798.05,484.18,1221.3,1291.37,550.72,81.57,346.17,248.97,74.45,4.83,6월
스포츠,vod,54733.39,43576.72,1111.42,131.21,6174.84,1032.93,6985.56,1657.66,6864.9,1868.54,8017.29,2324.68,5265.39,2142.3,11156.67,3397.59,15.38,4273.72,137.68,1242.29,453.41,590.4,176.03,626.88,77.33,65.06,100.91,6월
어린이(유아),Total,7911.8,7124.29,611.53,40.27,78.34,548.54,567.24,399.61,605.79,1060.97,673.54,962.96,416.92,1158.58,787.5,15.18,50.72,115.56,14.43,66.38,22.31,303.96,122.24,45.72,9.46,21.55,0.0,6월
어린이(유아),live,514.47,455.69,90.12,27.68,0.0,96.24,55.54,0.0,0.0,63.57,0.26,62.18,48.65,11.46,58.78,0.0,0.0,2.17,4.21,0.0,0.0,1.61,50.8,0.0,0.0,0.0,0.0,6월
어린이(유아),vod,7397.33,6668.6,521.41,12.6,78.34,452.3,511.7,399.61,605.79,997.4,673.29,900.78,368.26,1147.12,728.73,15.18,50.72,113.39,10.22,66.38,22.31,302.35,71.44,45.72,9.46,21.55,0.0,6월
오락,Total,605058.59,558128.49,19854.32,14070.45,32118.33,50717.98,52896.49,58478.21,47521.69,72827.1,47510.61,74631.56,37466.74,50035.02,46930.1,848.87,784.28,6947.09,5952.91,6402.4,6209.18,3365.16,4816.47,5971.61,1510.82,2840.96,1280.35,6월
오락,live,87382.62,80186.45,1979.94,1655.72,4497.18,6968.39,6747.39,10363.9,7492.15,12312.91,5997.19,9426.61,6837.28,5907.81,7196.17,104.58,31.77,404.07,1804.13,1463.7,623.3,396.44,1128.15,580.07,227.27,367.49,65.22,6월
오락,vod,517675.97,477942.04,17874.38,12414.73,27621.15,43749.59,46149.1,48114.31,40029.54,60514.19,41513.42,65204.95,30629.46,44127.21,39733.93,744.29,752.51,6543.03,4148.78,4938.7,5585.88,2968.73,3688.32,5391.54,1283.55,2473.47,1215.14,6월
정보,Total,67312.83,63594.12,1804.84,366.97,2519.04,2839.69,5307.67,3062.45,5288.4,5105.07,11746.4,10490.12,6611.17,8452.32,3718.71,114.83,48.75,583.8,703.67,272.37,298.94,417.14,194.97,470.08,195.4,391.8,26.99,6월
정보,live,9368.3,8946.01,119.82,43.85,312.24,224.18,821.9,309.03,1303.58,750.0,1282.3,1075.71,1960.14,743.27,422.29,1.82,2.02,63.71,15.51,82.15,34.23,29.94,52.07,42.14,34.79,50.7,13.21,6월
정보,vod,57944.53,54648.11,1685.02,323.12,2206.8,2615.51,4485.76,2753.42,3984.82,4355.07,10464.09,9414.41,4651.03,7709.05,3296.42,113.0,46.73,520.09,688.15,190.23,264.71,387.19,142.9,427.93,160.6,341.09,13.78,6월
--- 7월 데이터 시작 (25행) ---,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
총합계,Total,1518737.81,1403265.95,32592.62,17357.81,63756.39,70281.79,122524.81,85854.43,131601.87,136832.91,195264.6,221397.34,173017.3,152784.08,115471.85,7223.86,2254.98,10090.47,11925.31,14257.79,8644.6,13076.09,16174.26,16678.5,3438.88,8885.47,2821.65,7월
교육,Total,207.81,144.08,0.0,0.0,15.06,27.0,0.73,0.0,0.0,5.63,47.45,14.62,33.6,0.0,63.73,0.0,0.0,0.0,9.82,0.0,15.85,0.0,35.0,3.05,0.0,0.0,0.0,7월
교육,live,18.41,13.89,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,6.94,0.0,6.81,0.0,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52,0.0,0.0,0.0,0.0,7월
교육,vod,189.39,130.19,0.0,0.0,15.06,26.86,0.73,0.0,0.0,5.63,40.51,14.62,26.79,0.0,59.21,0.0,0.0,0.0,9.82,0.0,15.85,0.0,30.48,3.05,0.0,0.0,0.0,7월
기타,Total,1724.34,1588.59,7.38,17.87,33.14,2.28,37.06,24.81,90.93,25.95,429.14,616.54,157.78,145.72,135.75,0.0,0.0,72.81,0.0,0.0,0.0,0.0,0.0,17.18,7.59,35.14,3.02,7월
기타,live,203.6,183.17,0.0,0.0,0.0,0.0,0.0,1.05,1.14,4.93,36.0,39.71,72.4,27.95,20.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69,0.0,16.74,0.0,7월
기타,vod,1520.74,1405.42,7.38,17.87,33.14,2.28,37.06,23.76,89.8,21.02,393.14,576.83,85.38,117.77,115.32,0.0,0.0,72.81,0.0,0.0,0.0,0.0,0.0,13.5,7.59,18.4,3.02,7월
드라마&영화,Total,167346.08,156098.96,3399.31,2091.78,7385.86,9010.14,11098.21,13694.23,17173.98,29462.3,11678.11,34470.94,8301.4,8332.71,11247.12,145.2,173.52,1218.67,2581.9,527.64,580.42,644.42,3072.18,1317.56,594.83,329.47,61.32,7월
드라마&영화,live,35534.76,32641.11,398.53,499.36,740.2,1908.83,1379.02,3672.84,2743.84,7877.31,1444.82,7429.08,1884.23,2663.07,2893.64,0.59,0.98,115.81,589.52,37.08,99.61,187.01,1332.66,303.13,156.18,24.44,46.63,7월
드라마&영화,vod,131811.32,123457.84,3000.77,1592.42,6645.66,7101.32,9719.19,10021.39,14430.14,21584.99,10233.3,27041.86,6417.17,5669.64,8353.48,144.6,172.55,1102.86,1992.38,490.55,480.8,457.41,1739.52,1014.43,438.66,305.03,14.69,7월
보도,Total,565199.38,536222.4,3350.42,932.07,11195.55,6660.61,38550.64,12946.0,50746.87,28003.93,110784.92,93172.41,94888.61,84990.38,28976.98,421.17,729.62,731.12,585.94,3337.21,693.39,4890.3,5045.77,4909.19,912.91,4784.3,1936.06,7월
보도,live,154039.62,141292.8,564.5,248.73,3028.12,919.41,9986.27,3176.48,13759.09,6925.8,29741.94,27355.99,26215.3,19371.18,12746.81,270.25,282.94,241.79,79.85,1342.44,168.09,2178.56,2275.92,2210.8,305.8,2333.93,1056.44,7월
보도,vod,411159.76,394929.6,2785.92,683.33,8167.43,5741.2,28564.37,9769.52,36987.78,21078.13,81042.98,65816.43,68673.31,65619.21,16230.17,150.91,446.68,489.33,506.08,1994.77,525.3,2711.74,2769.85,2698.39,607.11,2450.37,879.62,7월
스포츠,Total,77983.67,61550.58,1387.46,567.57,6187.75,1906.86,10279.62,1746.1,10884.04,2269.37,11140.9,2711.96,9930.51,2538.44,16433.08,5381.48,10.09,3863.32,995.32,2012.23,1822.38,1095.4,104.61,537.15,142.83,347.59,120.69,7월
스포츠,live,32829.47,27567.55,244.76,57.79,2102.52,363.22,5685.86,504.65,5907.35,662.08,5523.32,847.66,4951.04,717.31,5261.92,489.89,0.32,422.95,762.6,971.15,1379.84,695.82,0.91,245.08,91.52,165.76,36.08,7월
스포츠,vod,45154.19,33983.03,1142.7,509.78,4085.23,1543.64,4593.76,1241.45,4976.69,1607.29,5617.59,1864.3,4979.47,1821.14,11171.16,4891.59,9.77,3440.37,232.72,1041.08,442.54,399.58,103.7,292.07,51.31,181.82,84.61,7월
어린이(유아),Total,8341.61,6606.43,402.08,20.62,60.96,487.7,597.03,642.78,500.46,1071.18,776.72,1026.43,597.86,422.6,1735.17,23.95,166.19,26.43,47.65,76.61,59.85,325.4,816.29,31.65,0.0,161.16,0.0,7월
어린이(유아),live,582.47,494.87,85.43,0.0,0.0,57.54,36.86,89.53,3.33,41.28,21.04,34.12,119.04,6.69,87.6,0.0,4.33,5.97,0.0,39.37,3.45,24.71,4.6,0.0,0.0,5.16,0.0,7월
어린이(유아),vod,7759.14,6111.57,316.65,20.62,60.96,430.16,560.17,553.25,497.14,1029.9,755.68,992.31,478.82,415.91,1647.57,23.95,161.86,20.46,47.65,37.24,56.39,300.69,811.69,31.65,0.0,156.0,0.0,7월
오락,Total,626532.73,575790.69,22849.98,13160.27,36045.22,48597.57,56370.85,52889.27,46607.53,69298.86,50344.9,79107.47,52118.37,48400.41,50742.04,1061.54,1037.84,3790.09,7048.68,7787.55,4985.96,5084.42,6081.66,9063.73,1437.43,2762.15,600.99,7월
오락,live,86112.93,77867.1,2252.83,1559.18,4719.1,5308.1,7204.24,8131.72,5744.91,11436.27,5131.84,11539.41,8828.21,6011.3,8245.83,74.2,52.05,594.66,1759.92,989.79,982.12,584.03,1351.65,1200.98,307.41,231.48,117.55,7월
오락,vod,540419.8,497923.59,20597.15,11601.09,31326.12,43289.48,49166.61,44757.55,40862.62,57862.59,45213.06,67568.05,43290.16,42389.11,42496.21,987.34,985.8,3195.43,5288.75,6797.76,4003.84,4500.39,4730.01,7862.75,1130.03,2530.67,483.44,7월
정보,Total,71402.19,65264.21,1196.0,567.65,2832.86,3589.61,5590.68,3911.26,5598.05,6695.69,10062.46,10276.97,6989.17,7953.82,6137.97,190.53,137.71,388.03,656.01,516.56,486.75,1036.15,1018.74,798.98,343.29,465.66,99.57,7월
정보,live,11271.13,10626.9,104.88,123.18,424.35,359.05,767.22,435.23,1353.4,1081.04,1613.69,1077.71,2129.06,1158.09,644.22,21.36,6.49,38.91,192.81,41.51,20.33,45.45,155.27,61.98,18.75,37.35,4.02,7월
정보,vod,60131.06,54637.31,1091.13,444.47,2408.51,3230.57,4823.46,3476.03,4244.65,5614.65,8448.77,9199.26,4860.11,6795.73,5493.75,169.16,131.22,349.12,463.2,475.05,466.43,990.7,863.47,737.0,324.54,428.31,95.56,7월
